"CNTSCHID","CNT","PRIVATESCH","STRATIO","SCHSIZE","sum_MATHbelow","mean_ESCS","mean_ESCS_std","Y_MATH","Y_BIN_MATH"
75600223,"Switzerland","public",19.1946,1430,15,-0.515765384615385,-1.02555490178252,1,0
75600224,"Switzerland","public",8.5,68,10,-0.347123529411765,-0.682701716621902,15,1
75600226,"Switzerland","public",8.4727,233,13,-0.92262,-1.85270069316089,6,1
75600227,"Switzerland","public",10.2979,242,13,-0.361676666666667,-0.712288615176228,5,1
75600228,"Switzerland","public",10.1695,300,17,-0.5129,-1.01972950190828,6,1
75600229,"Switzerland","public",10.3636,570,1,0.630710344827586,1.30525944483545,0,0
76400001,"Thailand","public",29.9111,1346,3,0.638828205128205,2.10007183510566,0,0
76400002,"Thailand","public",19.993,2859,28,-1.53217857142857,-0.251404521847453,1,0
76400004,"Thailand","public",14.7925,784,27,-1.66933170731707,-0.399958805420577,3,1
76400005,"Thailand","public",30.9243,5721,31,-1.59644358974359,-0.321011707222801,1,0
76400006,"Thailand","public",19.5071,2731,20,-0.426564285714286,0.946116315415929,1,0
76400007,"Thailand","public",12.3333,333,10,-1.60263,-0.327712376059695,3,1
76400008,"Thailand","public",7.4074,100,6,-2.07448571428571,-0.83879210552781,6,1
76400009,"Thailand","public",12.875,206,1,-2.02183333333333,-0.781762882826268,0,0
76400010,"Thailand","private",24.5833,295,0,-2.7182,-1.53601651764632,0,0
76400011,"Thailand","public",10.5,126,2,-2.9961,-1.83701754935829,2,0
76400012,"Thailand","public",7.8378,145,4,-2.62364,-1.43359601545602,3,1
76400013,"Thailand","public",10.8194,779,5,-0.109080952380952,1.28999112968253,1,0
76400014,"Thailand","public",9.32,233,8,-2.47386666666667,-1.27137245354068,3,1
76400015,"Thailand","public",19.8261,1596,41,-1.1382,0.175324360744877,3,1
76400016,"Thailand","public",19.2857,405,6,-2.2032,-0.978206041461848,1,0
76400017,"Thailand","public",14.5556,262,21,-2.22385925925926,-1.00058264582112,8,1
76400018,"Thailand","public",14.5152,479,35,-1.5999925,-0.324855628232634,7,1
76400019,"Thailand","public",17.4118,296,8,-2.12975,-0.898650353159422,3,1
76400020,"Thailand","public",16.902,1724,30,-1.3766,-0.082893149007314,2,0
76400021,"Thailand","public",15,405,9,-2.54727586206897,-1.35088394527597,2,0
76400022,"Thailand","public",10.1786,3135,6,1.10225853658537,2.60202580378226,0,0
76400023,"Thailand","public",24.3333,876,9,-1.73503333333333,-0.471122019584119,1,0
76400024,"Thailand","public",18.8314,3239,32,-1.15612195121951,0.155912609009127,1,0
76400025,"Thailand","public",20.5938,1318,1,-1.8394,-0.584164388576584,0,0
76400026,"Thailand","public",17.3636,764,7,-1.1802375,0.129792403671858,1,0
76400027,"Thailand","public",12.2222,165,3,-2.20546666666667,-0.980661129641819,2,0
76400028,"Thailand","public",21.913,2520,33,-1.32455945945946,-0.0265266272600979,1,0
76400029,"Thailand","public",18.7188,599,34,-1.60291842105263,-0.328024772729035,6,1
76400030,"Thailand","public",8.2265,1271,5,0.938375,2.4245190977988,0,0
76400031,"Thailand","public",18.7667,563,8,-2.4939625,-1.2931387959892,1,0
76400032,"Thailand","public",16.7797,495,4,-2.51285,-1.31359635981238,1,0
76400033,"Thailand","public",6.4775,719,1,-0.167675609756098,1.22652566612468,0,0
76400034,"Thailand","private",32.1282,2506,14,0.495581578947368,1.94491752683041,1,0
76400035,"Thailand","public",19.674,3138,13,0.006735,1.4154345307454,0,0
76400036,"Thailand","public",9.3117,717,1,-0.46165,0.908114026109158,0,0
76400037,"Thailand","public",7.2,90,2,-2.2986,-1.08153637044825,2,0
76400038,"Thailand","public",10.8788,718,1,0.436760975609756,1.88120733506884,0,0
76400039,"Thailand","public",16.0429,1123,38,-1.96337317073171,-0.71844309420756,3,1
76400040,"Thailand","public",18.7988,3177,35,-1.017,0.306599369897417,1,0
76400041,"Thailand","public",19.6404,874,10,-2.75449285714286,-1.57532629614137,1,0
76400042,"Thailand","public",16,256,6,-2.098875,-0.865208802766809,2,0
76400043,"Thailand","public",20.708,3510,27,-0.889881578947368,0.444284781507488,1,0
76400044,"Thailand","private",14.692,6582,10,0.600078571428571,2.05810105524941,0,0
76400045,"Thailand","public",10.7749,3351,21,-0.7738,0.570015889913075,1,0
76400046,"Thailand","private",17.48,437,39,-1.62541282051282,-0.352389067242378,9,1
76400047,"Thailand","public",18.3425,3320,12,-0.164519512195122,1.22994412104385,0,0
76400048,"Thailand","private",3.9259,212,0,0.836145238095238,2.31379126834575,0,0
76400049,"Thailand","public",1,19,17,-1.65104736842105,-0.380154541757844,89,1
76400050,"Thailand","public",44.0938,1411,38,-2.2820052631579,-1.06356216062291,3,1
76400051,"Thailand","public",14.2535,506,8,-1.62932222222222,-0.356623446328044,2,0
76400052,"Thailand","public",17.4711,1057,30,-1.14687804878049,0.165924930603914,3,1
76400053,"Thailand","public",17.0889,769,39,-2.15160714285714,-0.922324417751995,5,1
76400054,"Thailand","public",12.5455,207,2,-2.21785,-0.994073854036804,1,0
76400055,"Thailand","public",18.4789,3280,29,-0.76652380952381,0.577896929280711,1,0
76400056,"Thailand","public",24.1042,1157,34,-1.67406388888889,-0.405084359704006,3,1
76400057,"Thailand","public",16.3846,213,4,-1.964675,-0.71985314081738,2,0
76400058,"Thailand","public",16.4286,575,9,-1.15252222222222,0.159811573176338,2,0
76400059,"Thailand","public",15.5837,1722,34,-1.57852105263158,-0.301599320890986,2,0
76400060,"Thailand","public",19.0577,4126,23,-0.473221951219512,0.89558013170112,1,0
76400061,"Thailand","public",16.6772,2635,13,-0.0486525,1.35544282637711,0,0
76400062,"Thailand","public",17.7851,1076,39,-2.04653571428571,-0.808518702014497,4,1
76400063,"Thailand","public",11.3333,119,2,-1.21145,0.095985297870095,2,0
76400064,"Thailand","public",9.4545,208,11,-0.00980624999999999,1.39751825397028,5,1
76400065,"Thailand","public",20.8154,2706,24,-1.15750975609756,0.154409439883156,1,0
76400067,"Thailand","public",12.6069,2181,13,0.467221951219512,1.91420044440849,1,0
76400068,"Thailand","public",20.5914,1915,7,0.303778571428571,1.73717048419415,0,0
76400069,"Thailand","public",10.2667,154,9,-2.46993,-1.26710854303988,6,1
76400070,"Thailand","public",21.5667,1941,36,-1.4684825,-0.182413578285022,2,0
76400071,"Thailand","public",16.0882,547,32,-1.37735526315789,-0.0837111950301292,6,1
76400072,"Thailand","public",12.6061,208,4,-1.6868,-0.418879187283864,2,0
76400073,"Thailand","public",19.9889,1799,34,-1.71492195121951,-0.449338835829481,2,0
76400074,"Thailand","public",14.2143,199,5,-1.88526,-0.633836599135457,3,1
76400075,"Thailand","public",18.1165,933,30,-1.52025897435897,-0.238494082784697,3,1
76400076,"Thailand","public",27.1935,2529,34,-1.08067567567568,0.237630517528452,1,0
76400077,"Thailand","public",10.0741,136,3,-2.05783333333333,-0.82075545980227,2,0
76400078,"Thailand","public",22.5378,1341,12,-1.65954166666667,-0.389354946707822,1,0
76400079,"Thailand","public",22.3214,1875,7,-1.24162222222222,0.063304945160733,0,0
76400080,"Thailand","private",16.0171,937,38,-1.23019743589744,0.0756794412774997,4,1
76400081,"Thailand","private",30.64,766,30,-2.32303,-1.10799716643502,4,1
76400082,"Thailand","public",27.963,5285,34,-1.38639722222222,-0.0935047862753973,1,0
76400083,"Thailand","public",35.4332,4376,33,-1.22387105263158,0.0825317186795446,1,0
76400084,"Thailand","public",23.4961,2984,37,-1.2305425,0.0753056929835862,1,0
76400085,"Thailand","public",21.0222,946,20,0.370335135135135,1.80925970457155,2,0
76400086,"Thailand","private",23.5048,1234,37,-1.0596375,0.260417536541465,3,1
76400087,"Thailand","public",16.5952,2788,38,-1.36223095238095,-0.0673296435807153,1,0
76400088,"Thailand","public",12,168,15,-1.65712666666667,-0.386739194669015,9,1
76400089,"Thailand","public",10.0822,368,35,-2.37937777777778,-1.16902897372465,10,1
76400090,"Thailand","public",24.375,390,4,-2.214125,-0.990039205446927,1,0
76400091,"Thailand","public",17.7368,337,2,-2.79925,-1.62380397219924,1,0
76400092,"Thailand","public",21.2188,679,38,-1.315445,-0.0166545088693306,6,1
76400093,"Thailand","public",18.8333,565,35,-1.3116380952381,-0.012531147009084,6,1
76400094,"Thailand","public",16.0769,836,18,0.494905,1.94418470581137,2,0
76400095,"Thailand","public",21.2,1696,16,-1.44477058823529,-0.156730563153537,1,0
76400096,"Thailand","private",16.5143,2312,31,-1.01627380952381,0.307385926509697,1,0
76400097,"Thailand","public",18.7671,685,13,-1.93481538461538,-0.687511381057423,2,0
76400098,"Thailand","public",8.3333,125,1,-2.5891,-1.39618480410183,1,0
76400099,"Thailand","public",17.4865,3235,18,-0.240202380952381,1.14796995199434,1,0
76400100,"Thailand","public",11.0909,366,31,-1.99753428571429,-0.755443924917122,8,1
76400101,"Thailand","private",8.5397,269,19,-1.36959473684211,-0.0753055583706096,7,1
76400102,"Thailand","public",8.1754,233,25,-1.55359615384615,-0.274602486599048,11,1
76400103,"Thailand","public",15.05,602,12,-2.0765,-0.840973833049086,2,0
76400104,"Thailand","public",19.0303,628,20,-2.39021818181818,-1.18077050953011,3,1
76400105,"Thailand","private",14,182,32,-2.00841818181818,-0.767232568156843,18,1
76400106,"Thailand","public",13.6875,219,5,-2.3701,-1.15897996083115,2,0
76400107,"Thailand","public",18.1429,4064,8,0.250758536585366,1.67974304558599,0,0
76400108,"Thailand","public",20.0486,2887,38,-1.4076,-0.116470090292205,1,0
76400109,"Thailand","private",18.4721,3639,11,0.155521951219512,1.57658971542461,0,0
76400110,"Thailand","public",19.9444,2513,22,-0.953719047619048,0.375140686753778,1,0
76400111,"Thailand","public",20.4643,573,6,-1.83755,-0.582160603370873,1,0
76400112,"Thailand","public",29.2,949,37,-1.78638918918919,-0.526746940768228,4,1
76400113,"Thailand","public",14.0229,2454,29,-0.934978571428571,0.395439005098891,1,0
76400114,"Thailand","public",19.619,1648,34,-1.27866,0.0231883229101759,2,0
76400115,"Thailand","public",22.7451,1160,34,-1.03872820512821,0.283064961258197,3,1
76400116,"Thailand","public",20.7071,1025,9,0.476421621621622,1.92416485708372,1,0
76400117,"Thailand","public",9.6622,715,5,-0.14522619047619,1.25084124138407,1,0
76400118,"Thailand","public",19.3818,533,7,-1.30427142857143,-0.0045521104241798,1,0
76400119,"Thailand","public",16,920,33,-1.62584358974359,-0.352855645086536,4,1
76400120,"Thailand","public",23.88,2388,25,-1.25285172413793,0.0511419668871096,1,0
76400121,"Thailand","public",20.5423,2917,13,-1.7195,-0.454297444703733,0,0
76400122,"Thailand","public",17.3913,400,39,-2.2878075,-1.06984672080899,10,1
76400123,"Thailand","public",16.3019,1296,39,-1.53784047619048,-0.257537084549102,3,1
76400124,"Thailand","public",14.9362,2106,17,-0.536780952380952,0.826737652664863,1,0
76400125,"Thailand","public",17.7949,1041,33,-1.54743157894737,-0.26792546823057,3,1
76400126,"Thailand","public",10.7143,150,3,-1.555975,-0.277179079425935,2,0
76400127,"Thailand","public",16.946,3296,10,0.102214285714286,1.51885073624062,0,0
76400128,"Thailand","private",1,3133,38,-1.76679230769231,-0.50552102659443,1,0
76400129,"Thailand","public",17.8936,2523,33,-1.514495,-0.232250965732475,1,0
76400130,"Thailand","public",16.7333,1255,35,-1.6560675,-0.385591982508448,3,1
76400131,"Thailand","public",27.05,1623,38,-1.8862225,-0.634879109005997,2,0
76400132,"Thailand","public",44.5909,1962,40,-2.50874523809524,-1.30915038079739,2,0
76400133,"Thailand","public",19.2481,2560,24,-0.379880952380952,0.996680300651939,1,0
76400134,"Thailand","private",21.4453,5297,7,0.721657142857143,2.18978610539,0,0
76400135,"Thailand","public",14.3333,688,7,-1.5411375,-0.261108180512562,1,0
76400136,"Thailand","public",6.6154,86,1,-1.8856,-0.634204862362453,1,0
76400137,"Thailand","public",15.271,817,39,-1.9308525,-0.683219073184857,5,1
76400138,"Thailand","public",15.1892,281,6,-2.5261375,-1.3279884116615,2,0
76400139,"Thailand","private",21.45,1716,34,-1.4405880952381,-0.152200391482847,2,0
76400140,"Thailand","public",18.8837,812,14,-1.83474210526316,-0.579119296380127,2,0
76400141,"Thailand","public",22.6512,974,14,-1.58803333333333,-0.311902330265444,1,0
76400142,"Thailand","public",17.6837,1733,34,-1.10389210526316,0.212484172589624,2,0
76400143,"Thailand","public",19.8343,1676,37,-1.83709756097561,-0.581670554385165,2,0
76400144,"Thailand","private",11.3093,1097,21,-0.0386357142857143,1.36629227882201,2,0
76400145,"Thailand","public",19.4715,1879,36,-1.49619285714286,-0.212427418116282,2,0
76400146,"Thailand","public",1.8621,108,14,-1.80337647058824,-0.545146326256153,13,1
76400147,"Thailand","public",11.1429,117,1,-1.766575,-0.505285654735547,1,0
76400148,"Thailand","public",16.1,322,2,-2.2692,-1.04969243258452,1,0
76400149,"Thailand","private",22.241,4337,32,-0.681434210526316,0.670059783135348,1,0
76400151,"Thailand","public",14.9448,1218,6,0.8430175,2.32123480171577,0,0
76400152,"Thailand","public",10.2,255,32,-1.6981027027027,-0.43112145131642,13,1
76400153,"Thailand","public",31.6387,6217,34,-0.894069230769231,0.439749022173803,1,0
76400154,"Thailand","public",15.3077,398,41,-2.20840487804878,-0.98384358612762,10,1
76400155,"Thailand","public",11.3333,578,37,-1.293755,0.00683851875871059,6,1
76400156,"Thailand","public",18.5992,2297,28,-0.812524390243902,0.528072451928794,1,0
76400157,"Thailand","public",39.8132,3623,34,-1.21407647058824,0.0931404962982347,1,0
76400158,"Thailand","public",13.1729,876,37,-1.78972368421053,-0.530358622818105,4,1
76400159,"Thailand","public",16,536,11,-1.70335833333333,-0.436813967480928,2,0
76400160,"Thailand","public",9.7714,171,6,-2.57835,-1.38454118736594,4,1
76400161,"Thailand","public",20.6014,2946,31,-0.83569,0.502981151328498,1,0
76400162,"Thailand","public",19.6496,2299,33,-1.34099285714286,-0.044326086264185,1,0
76400163,"Thailand","public",23.6207,2055,35,-1.33,-0.0324194243661559,2,0
76400164,"Thailand","public",14.1258,1123,27,-0.103756097560976,1.29575862444514,2,0
76400165,"Thailand","public",14.8,444,2,-1.92785,-0.679966983952344,0,0
76400166,"Thailand","public",22.1864,1309,34,-1.22074473684211,0.0859179161537766,3,1
76400167,"Thailand","public",23.3429,2451,30,-0.659592105263158,0.693717560101782,1,0
76400168,"Thailand","private",12.6929,1777,35,-1.51343421052632,-0.231101995865587,2,0
76400169,"Thailand","public",11.697,193,1,-2.9444,-1.7810198763122,1,0
76400170,"Thailand","private",35.8276,3117,32,-0.719486842105263,0.628843945191416,1,0
76400171,"Thailand","public",16.359,638,34,-1.84067368421053,-0.58554395051053,5,1
76400172,"Thailand","private",45.5128,1775,33,-2.15363529411765,-0.924521163422667,2,0
76400173,"Thailand","public",11.4222,257,30,-2.38624571428571,-1.17646782213999,12,1
76400174,"Thailand","public",19.1765,1630,36,-1.79182857142857,-0.532638483286867,2,0
76400175,"Thailand","public",12.1639,371,8,0.39755,1.83873686326974,2,0
76400176,"Thailand","public",1.4,21,5,-1.87694,-0.624824981345448,24,1
76400177,"Thailand","public",14.5714,204,1,-2.3492,-1.1363426036423,0,0
76400178,"Thailand","public",23.5177,1658,32,-0.633919512195122,0.721524242362308,2,0
76400179,"Thailand","public",19.8535,2710,31,-1.0155825,0.308134702615847,1,0
76400180,"Thailand","public",18.3513,3239,28,-1.10956904761905,0.206335322261836,1,0
76400181,"Thailand","public",12.1325,1007,8,0.537115,1.98990350231573,1,0
76400182,"Thailand","public",11.2903,175,0,-1.8452,-0.590446525978273,0,0
76400183,"Thailand","public",13.3647,568,4,0.46407619047619,1.91079318557705,1,0
76400184,"Thailand","public",20.1136,1770,14,0.410966666666667,1.85326881904089,1,0
76400185,"Thailand","public",19.3583,2323,38,-1.98450714285714,-0.741333872955052,2,0
76400186,"Thailand","public",19.7857,277,0,-2.7417,-1.56147000539454,0,0
76400187,"Thailand","public",17.3043,1990,37,-1.600755,-0.325681512675528,2,0
76400188,"Thailand","private",13.5,702,5,-0.635614285714286,0.719688587170562,1,0
76400189,"Thailand","public",17.6535,1783,26,-0.99267619047619,0.332945148097604,1,0
76400190,"Thailand","public",29.9875,4783,38,-1.12569047619048,0.18887376546921,1,0
76400191,"Thailand","public",18.6667,1232,3,0.750448780487805,2.22097110946163,0,0
76400192,"Thailand","private",19.4038,1009,4,-1.47256,-0.186830029191124,0,0
76400193,"Thailand","public",14.0588,956,11,0.539227027027027,1.99219109610536,1,0
76400194,"Thailand","public",21.3617,1004,32,-1.66593902439024,-0.396284098471144,3,1
76400195,"Thailand","public",20.0935,3225,11,0.0279219512195122,1.43838269258744,0,0
76400196,"Thailand","public",16.2857,285,6,-2.40255,-1.19412743646646,2,0
76400197,"Thailand","public",18.1587,572,39,-1.25629047619048,0.0474173612173806,7,1
76400198,"Thailand","public",21.6643,3098,37,-0.952364864864865,0.376607438844946,1,0
76400199,"Thailand","public",14.9542,1144,35,-1.34682820512821,-0.0506465100280862,3,1
76400200,"Thailand","public",29.2181,5493,31,-1.79042727272727,-0.531120698634735,1,0
76400201,"Thailand","public",17.4797,3225,13,-0.467640476190476,0.901625578776379,0,0
76400202,"Thailand","public",10.2714,719,0,0.3447675,1.78156670509652,0,0
76400203,"Thailand","public",22.3016,1405,36,-1.577695,-0.300704600868123,3,1
76400204,"Thailand","public",15.4706,263,30,-2.57238484848485,-1.37808016987627,11,1
76400205,"Thailand","public",7.8571,715,0,0.409451219512195,1.85162739710134,0,0
76400206,"Thailand","public",4.2105,80,2,0.70615,2.17298989812513,2,0
76400207,"Thailand","public",15.9074,859,8,-1.880875,-0.629087086634353,1,0
76400208,"Thailand","public",10.8182,714,1,0.0724738095238095,1.48663801937506,0,0
76400209,"Thailand","public",20.5663,1707,16,-1.2931,0.00754796703424626,1,0
76400210,"Thailand","public",26.0177,2940,37,-1.43223513513514,-0.143153073710842,1,0
76400211,"Thailand","public",21.6267,1622,18,-1.908645,-0.659165527262785,1,0
76400212,"Thailand","public",18.6019,2874,22,-0.0586048780487805,1.34466313562263,1,0
76400213,"Thailand","public",38.589,2817,36,-1.64176153846154,-0.370096807327776,1,0
76400214,"Thailand","public",20.1039,1548,27,-1.43651379310345,-0.147787404271493,2,0
76400215,"Thailand","public",28.5231,1854,37,-1.59341707317073,-0.317733604988459,2,0
76400216,"Thailand","public",30.7292,4256,35,-1.62124054054054,-0.347869957576141,1,0
